"BBL","Address","Initial Benefit Year","Exemption Years","Tax Year","Total # of MCIs","# of MCIs Granted in Full or Partial","# of MCIs Granted in Full","# of MCIs Denied"
2028300013,"1320 SHERIDAN AVE",1992,34,2000,2,2,2,0
2028300021,"1346 TO 1348 SHERIDAN AVE",1990,34,2000,1,1,1,0
2028300025,"1356 TO 1358 SHERIDAN AVE",1990,34,2000,1,1,1,0
2028300030,"1368 SHERIDAN AVE",1990,34,2000,1,1,1,0
2028310020,"200 MARCY PL",1990,34,2000,1,1,1,0
2028310024,"1315 SHERIDAN AVE",1992,14,2000,1,1,1,0
2028310028,"1305 SHERIDAN AVE",1990,34,2000,1,1,1,0
2028310061,"1365 TO 1367 SHERIDAN AVE",1990,34,2000,1,1,1,0
2028320035,"1460 GRAND CONCOURSE",1990,14,2000,1,1,1,0
2028350001,"1506 WALTON AVE",1993,34,2000,1,1,1,0
2028370018,"1575 GRAND CONCOURSE",1990,14,2000,2,2,2,0
2028380027,"1641 TO 1645 GRAND CONCOURSE",1990,14,2000,2,1,0,0
2028410014,"22 TO 24 ELLIOT PL",1990,34,2000,1,1,0,0
2028410050,"114 ELLIOT PL",1991,14,2000,1,1,1,0
2028440033,"1455 TOWNSEND AVE",1991,14,2000,2,2,1,0
2028440058,"1475 WALTON AVE",1985,34,2000,1,1,1,0
2028440083,"1478 WALTON AVE",1983,34,2000,1,1,1,0
2028470051,"1629 TO 1631 WALTON AVE",1994,14,2000,1,1,1,0
2028490070,"1727 TO 1729 WALTON AVE",1990,14,2000,2,2,1,0
2028490076,"1715 TO 1717 WALTON AVE",1991,14,2000,2,2,1,0
2028500016,"1785 TOWNSEND AVE",1994,14,2000,3,2,2,0
2028570028,"1485 MACOMBS RD",1999,14,2000,2,1,1,1
2028580001,"1460 MACOMBS RD",2000,14,2000,4,3,1,1
2028610005,"15 FEATHERBED LN",1992,14,2000,2,2,2,0
2028610013,"1672 DAVIDSON AVE",1990,14,2000,1,1,1,0
2028660004,"1630 MACOMBS RD",1989,14,2000,1,1,0,0
2028670060,"1700 HARRISON AVE",1991,34,2000,3,1,0,2
2028670108,"1740 GRAND AVE",1996,34,2000,1,1,1,0
2028720331,"1515 MACOMBS RD",1991,14,2000,2,2,0,0
2028730008,"1386 NELSON AVE",1993,14,2000,3,3,2,0
2028760112,"1738 UNIVERSITY AVE",1984,14,2000,2,2,1,0
2028780009,"1482 TO 1484 MONTGOMERY AVE",1990,14,2000,2,2,2,0
2028780100,"1683 TO 1685 UNIVERSITY AVE",1996,14,2000,1,1,1,0
2028790184,"1915 BILLINGSLEY TER",1997,14,2000,1,1,1,0
2028800047,"1535 UNDERCLIFF AVE",1989,34,2000,2,1,1,1
2028800135,"1571 UNDERCLIFF AVE",1989,14,2000,1,1,0,0
2028880028,"1644 TO 1646 ANTHONY AVE",1991,14,2000,1,1,1,0
2028890005,"1686 CLAY AVE",1995,14,2000,1,1,1,0
2028890008,"1690 CLAY AVE",1992,14,2000,1,1,0,0
2029320015,"571 E 170TH ST",1992,14,2000,1,1,1,0
2029400006,"1678 TO 1680 CROTONA PARK E",2000,14,2000,1,1,0,0
2029480020,"717 TO 719 CROTONA PARK N",1992,34,2000,2,2,1,0
2029900021,"1710 HOE AVE",1991,14,2000,2,2,2,0
2029900022,"940 E 174TH ST",1992,14,2000,2,2,1,0
2029950038,"1473 BRYANT AVE",1993,34,2000,1,1,1,0
2029980014,"1796 VYSE AVE",1991,14,2000,2,2,2,0
2030220073,"355 E 187TH ST",1991,14,2000,1,1,1,0
2030500066,"2281 TO 2285 BATHGATE AVE",1992,14,2000,1,1,1,0
2030560027,"561 E 187TH ST",1990,14,2000,1,1,1,0
2030660029,"597 E 187TH ST",1999,14,2000,3,2,1,1
2030680081,"1997 HUGHES AVE",1988,14,2000,1,1,1,0
2030860004,"653 E 182ND ST",2000,14,2000,1,1,1,0
2030870023,"2319 BELMONT AVE",1997,14,2000,4,2,2,2
2030960052,"2120 CROTONA AVE",1996,14,2000,1,1,0,0
2031000001,"793 TO 797 GARDEN ST",1994,14,2000,2,2,1,0
2031030038,"2353 CROTONA AVE",1990,14,2000,2,2,2,0
2031050045,"2431 CROTONA AVE",2000,14,2000,2,1,1,1
2031060008,"2000 PROSPECT AVE",1999,14,2000,1,1,1,0
2031070036,"1967 TO 1971 MARMION AVE",1993,14,2000,3,2,2,0
2031430140,"2200 TIEBOUT AVE",1995,14,2000,1,1,0,0
2031430150,"2240 TO 2242 TIEBOUT AVE",1990,14,2000,1,1,1,0
2031440023,"2123 TO 2125 TIEBOUT AVE",1992,14,2000,1,1,1,0
2031460005,"2310 VALENTINE AVE",1994,34,2000,1,1,0,0
2031470026,"2395 TIEBOUT AVE",1995,14,2000,1,1,1,0
2031480010,"2482 VALENTINE AVE",1984,14,2000,1,1,0,0
2031520018,"2407 TO 2417 VALENTINE AVE",1992,14,2000,1,1,1,0
2031540074,"2544 VALENTINE AVE",1993,14,2000,3,2,1,1
2031560018,"2077 ANTHONY AVE",1992,14,2000,1,1,1,0
2031560096,"2080 TO 2090 GRAND CONCOURSE",1992,14,2000,1,1,1,0
2031580001,"2230 GRAND CONCOURSE",1990,14,2000,1,1,1,0
2031580043,"2243 RYER AVE",1994,34,2000,1,1,1,0
2031600014,"2076 TO 2078 CRESTON AVE",1992,14,2000,1,1,0,0
2031600035,"2051 GRAND CONCOURSE",1989,34,2000,2,2,2,0
2031630011,"2264 CRESTON AVE",1997,14,2000,4,2,1,2
2031650060,"2385 GRAND CONCOURSE",1991,14,2000,1,1,0,0
2031650063,"163 E 184TH ST",1991,14,2000,1,1,0,0
2031680001,"105 E 192ND ST",1997,14,2000,2,2,2,0
2031680061,"2593 GRAND CONCOURSE",1998,14,2000,1,1,1,0
2031680064,"2585 GRAND CONCOURSE",1997,14,2000,1,1,1,0
2031690059,"2055 CRESTON AVE",1987,14,2000,1,1,1,0
2031730024,"2438 MORRIS AVE",1997,14,2000,1,1,1,0
2031800018,"2155 MORRIS AVE",1991,14,2000,1,1,1,0
2031800020,"2151 MORRIS AVE",1991,14,2000,1,1,1,0
2031810045,"2175 MORRIS AVE",1991,14,2000,2,2,1,0
2031820008,"2256 WALTON AVE",1991,14,2000,1,1,0,0
2031840071,"2395 MORRIS AVE",1991,14,2000,1,1,1,0
2031870053,"2315 WALTON AVE",1991,14,2000,1,1,0,0
2031890025,"2485 MORRIS AVE",1998,14,2000,1,1,1,0
2031900050,"2525 MORRIS AVE",1989,14,2000,1,1,0,0
2031900056,"2501 MORRIS AVE",1991,14,2000,1,1,1,0
2031960058,"2265 DAVIDSON AVE",1990,14,2000,1,1,1,0
2031960086,"5 BUCHANAN PL",1988,14,2000,1,1,1,0
2031970001,"2280 GRAND AVE",1993,14,2000,1,1,1,0
2031970005,"2284 GRAND AVE",1998,14,2000,1,1,0,0
2031970014,"2275 DAVIDSON AVE",1992,14,2000,1,1,1,0
2031990031,"2419 DAVIDSON AVE",1991,14,2000,1,1,0,0
2031990038,"2401 DAVIDSON AVE",1992,14,2000,2,2,1,0
2031990044,"2391 DAVIDSON AVE",1989,14,2000,2,2,1,0
2031990059,"2390 DAVIDSON AVE",1995,14,2000,1,1,1,0
2032030026,"30 W 190TH ST",1990,14,2000,1,1,1,0
2032030042,"2473 DAVIDSON AVE",1996,14,2000,1,1,1,0
2032090060,"2305 GRAND AVE",1994,14,2000,1,1,1,0
2032110009,"2170 UNIVERSITY AVE",1990,14,2000,1,1,0,0
2032120015,"2270 TO 2274 UNIVERSITY AVE",1990,14,2000,1,1,1,0
2032120026,"2294 UNIVERSITY AVE",1988,14,2000,2,1,1,0
2032120044,"2332 UNIVERSITY AVE",1989,14,2000,1,1,0,0
2032130063,"60 W 190TH ST",1989,14,2000,1,1,1,0
2032130080,"2497 GRAND AVE",1989,14,2000,1,1,0,0
2032140001,"75 W 190TH ST",1990,14,2000,1,1,0,0
2032140022,"2542 UNIVERSITY AVE",1983,34,2000,1,1,1,0
2032140025,"2550 TO 2552 UNIVERSITY AVE",1989,14,2000,1,1,1,0
2032140066,"2505 AQUEDUCT AVE",1990,14,2000,1,1,0,0
2032140086,"2547 AQUEDUCT AVE",1989,14,2000,2,2,2,0
2032150008,"2610 UNIVERSITY AVE",1999,14,2000,2,1,0,1
2032160048,"2015 UNIVERSITY AVE",1987,14,2000,3,3,3,0
2032180058,"2305 DR MARTIN L KING JR BLVD",1990,14,2000,4,3,2,1
2032180066,"2281 TO 2285 UNIVERSITY AVE",1985,34,2000,2,1,0,1
2032190055,"2400 WEBB AVE",1991,14,2000,1,1,0,0
2032190212,"111 FATHER ZEISER PL",1990,14,2000,1,1,1,0
2032210015,"1924 LORING PL S",1995,14,2000,1,1,1,0
2032250052,"135 W 183RD ST",1987,14,2000,1,1,1,0
2032250104,"2322 LORING PL",1988,14,2000,1,1,0,0
2032280005,"1900 HENNESSY PL",1987,34,2000,1,1,1,0
2032280021,"1920 OSBOURNE PL",1991,14,2000,1,1,0,0
2032280097,"1945 LORING PL S",1998,14,2000,5,5,3,0
2032300016,"1981 TO 1995 SEDGWICK AVE",1994,14,2000,8,7,0,0
2032330070,"2175 CEDAR AVE",1990,14,2000,3,3,0,0
2032330082,"2121 CEDAR AVE",1989,14,2000,3,3,0,0
2032330090,"2101 CEDAR AVE",1989,14,2000,3,3,0,0
2032370067,"2630 KINGSBRIDGE TER",1990,14,2000,1,1,1,0
2032370133,"2575 SEDGWICK AVE",1993,14,2000,1,1,1,0
2032370140,"2559 SEDGWICK AVE",1993,14,2000,1,1,1,0
2032390073,"2721 HEATH AVE",1997,14,2000,1,1,1,0
2032490058,"85 STRONG ST",1991,14,2000,1,1,0,0
2032490092,"2805 UNIVERSITY AVE",1985,14,2000,2,1,1,1
2032490098,"2785 UNIVERSITY AVE",1993,14,2000,2,2,2,0
2032490108,"2769 UNIVERSITY AVE",1990,14,2000,1,1,1,0
2032490186,"2766 SEDGWICK AVE",1990,14,2000,1,1,0,0
2032500001,"165 W 197TH ST",1989,34,2000,1,1,1,0
2032530001,"2707 SEDGWICK AVE",1992,14,2000,1,1,1,0
2032530047,"2785 SEDGWICK AVE",1989,14,2000,1,1,0,0
2032550065,"3363 SEDGWICK AVE",1991,14,2000,1,1,1,0
2032560176,"3018 HEATH AVE",1990,14,2000,1,1,1,0
2032580013,"3311 GILES PL",1994,14,2000,1,1,1,0
2032590014,"2820 BAILEY AVE",1989,14,2000,1,1,1,0
2032620109,"3477 FORT INDEPENDENCE ST",1990,14,2000,1,1,1,0
2032630284,"3881 SEDGWICK AVE",1984,34,2000,1,1,1,0
2032670056,"3123 BAILEY AVE",1992,14,2000,1,1,0,0
2032700049,"226 W 238TH ST",1997,14,2000,1,1,1,0
2032750046,"2567 DECATUR AVE",1989,14,2000,2,2,0,0
2032750048,"2563 DECATUR AVE",1990,14,2000,2,2,0,0
2032750049,"2559 DECATUR AVE",1989,14,2000,2,2,0,0
2032750050,"2553 DECATUR AVE",1989,14,2000,2,2,0,0
2032750055,"2543 DECATUR AVE",1989,14,2000,2,2,0,0
2032790013,"392 OLIVER PL",1987,34,2000,1,1,0,0
2032790034,"396 E 199TH ST",1986,34,2000,1,1,1,0
2032790035,"400 E 199TH ST",1986,34,2000,1,1,1,0
2032800013,"2962 DECATUR AVE",1990,14,2000,1,1,0,0
2032810029,"2995 MARION AVE",1999,14,2000,1,1,1,0
2032820001,"2626 TO 2632 MARION AVE",1993,14,2000,1,1,0,0
2032830022,"2728 MARION AVE",1990,14,2000,1,1,1,0
2032840001,"2820 MARION AVE",1999,14,2000,1,1,1,0
2032900014,"2786 BAINBRIDGE AVE",1992,14,2000,1,1,0,0
2032920001,"2961 TO 2965 MARION AVE",1989,14,2000,1,1,1,0
2032950053,"2835 BAINBRIDGE AVE",1990,14,2000,1,1,1,0
2032960036,"276 E 199TH ST",1990,14,2000,1,1,0,0
2032960042,"2889 BAINBRIDGE AVE",1997,14,2000,1,1,1,0
2032960055,"2861 BAINBRIDGE AVE",1998,14,2000,2,2,2,0
2032980038,"2977 BAINBRIDGE AVE",1996,14,2000,2,2,2,0
2032990021,"316 E MOSHOLU PKWY S",1993,14,2000,1,1,1,0
2033000033,"2710 VALENTINE AVE",1998,14,2000,1,1,0,0
2033000059,"2695 BRIGGS AVE",1992,14,2000,1,1,1,0
2033010010,"2772 VALENTINE AVE",1992,14,2000,1,1,1,0
2033020034,"2908 TO 2910 VALENTINE AVE",1995,14,2000,5,4,2,1
2033040035,"2720 GRAND CONCOURSE",1985,34,2000,2,1,0,0
2033040055,"2701 VALENTINE AVE",1989,14,2000,2,1,1,1
2033040180,"219 MIRIAM ST",1985,34,2000,1,1,0,0
2033080040,"207 E 202ND ST",1997,14,2000,1,1,1,0
2033100040,"3065 GRAND CONCOURSE",1987,14,2000,1,1,1,0
2033110087,"3155 GRAND CONCOURSE",1991,14,2000,4,4,3,0
2033130001,"185 E 206TH ST",1994,14,2000,1,1,1,0
2033130029,"100 E MOSHOLU PKWY S",1986,34,2000,3,2,0,0
2033140027,"2698 CRESTON AVE",1991,14,2000,1,1,1,0
2033140062,"2675 GRAND CONCOURSE",1991,14,2000,1,1,1,0
2033160008,"2676 MORRIS AVE",1990,14,2000,1,1,0,0
2033170039,"2725 MORRIS AVE",2000,14,2000,2,2,2,0
2033170049,"2705 TO 2707 MORRIS AVE",1990,14,2000,1,1,0,0
2033180030,"2816 JEROME AVE",1981,34,2000,1,1,0,0
2033180069,"55 E 196TH ST",1993,14,2000,1,1,0,0
2033180092,"2810 MORRIS AVE",1994,14,2000,1,1,0,0
2033190006,"105 E 198TH ST",1992,14,2000,1,1,0,0
2033190050,"2 MINERVA PL",1990,14,2000,2,2,1,0
2033190083,"18 E 199TH ST",1997,14,2000,2,1,1,1
2033200013,"26 TO 28 BEDFORD PARK BLVD",1997,14,2000,2,2,2,0
2033200044,"222 BEDFORD PARK BLVD",1993,14,2000,1,1,1,0
2033210067,"3043 TO 3045 VILLA AVE",1991,14,2000,1,1,1,0
2033230032,"19 E VAN CORTLANDT AVE",1993,14,2000,1,1,1,0
2033240014,"50 W GUN HILL RD",1990,14,2000,1,1,0,0
2033240077,"3439 KNOX PL",1990,14,2000,2,1,1,1
2033260021,"3202 KOSSUTH AVE",1997,14,2000,1,1,1,0
2033260032,"92 E 208TH ST",1994,14,2000,1,1,0,0
2033260155,"35 E 208TH ST",1985,34,2000,2,2,0,0
2033270126,"3447 DEKALB AVE",1984,34,2000,2,2,1,0
2033280039,"3551 DEKALB AVE",1991,34,2000,1,1,1,0
2033280064,"3504 ROCHAMBEAU AVE",1982,34,2000,2,2,1,0
2033280097,"50 E 212TH ST",1986,34,2000,2,2,1,0
2033280108,"3555 BAINBRIDGE AVE",1990,14,2000,2,1,1,0
2033280147,"3530 DEKALB AVE",1994,14,2000,1,1,1,0
2033290064,"19 TO 25 E 213TH ST",1985,34,2000,3,3,1,0
2033310055,"3091 WEBSTER AVE",1997,14,2000,1,1,0,0
2033330059,"3053 HULL AVE",1990,14,2000,1,1,1,0
2033340053,"309 E MOSHOLU PKWY N",1989,14,2000,1,1,0,0
2033360011,"3280 ROCHAMBEAU AVE",1991,14,2000,2,2,0,0
2033360059,"3230 STEUBEN AVE",1990,14,2000,1,1,1,0
2033410030,"3110 BAINBRIDGE AVE",1990,14,2000,1,1,1,0
2033410057,"312 TO 314 E 206TH ST",1990,14,2000,1,1,1,0
2033430042,"277 E 207TH ST",1990,14,2000,1,1,1,0
2033440014,"3530 BAINBRIDGE AVE",1992,14,2000,1,1,0,0
2033440076,"245 E GUN HILL RD",1991,14,2000,2,2,0,0
2033440082,"3500 TRYON AVE",1995,14,2000,1,1,0,0
2033440086,"3520 TRYON AVE",1989,14,2000,3,3,1,0
2033460026,"3215 TO 3217 HULL AVE",1996,14,2000,1,1,0,0
2033480060,"3339 HULL AVE",1995,14,2000,1,1,0,0
2033510035,"344 E 209TH ST",1989,14,2000,4,3,3,1
2033540005,"3200 DECATUR AVE",1990,14,2000,1,1,1,0
2033550001,"3242 DECATUR AVE",1993,14,2000,1,1,0,0
2033550098,"3340 DECATUR AVE",1990,14,2000,1,1,1,0
2033560104,"3511 HULL AVE",1991,14,2000,2,1,1,1
2033560107,"323 E GUN HILL RD",1988,14,2000,2,1,1,1
2033560140,"3539 DECATUR AVE",1991,14,2000,1,1,0,0
2033880001,"305 TO 307 E 239TH ST",1989,14,2000,1,1,0,0
2033920037,"4357 VIREO AVE",1993,14,2000,1,1,0,0
2033980072,"4345 WEBSTER AVE",1998,14,2000,1,1,1,0
2036680001,"945 TO 955 UNDERHILL AVE",2000,14,2000,4,4,4,0
2036700001,"950 UNDERHILL AVE",1995,14,2000,1,1,0,0
2037100032,"1085 TO 1095 COLGATE AVE",1996,14,2000,1,1,1,0
2037140001,"1015 BOYNTON AVE",1992,14,2000,1,1,0,0
2037170032,"1064 MANOR AVE",1997,14,2000,1,1,1,0
2037370033,"1150 COLGATE AVE",1991,14,2000,1,1,1,0
2037380033,"1184 EVERGREEN AVE",1989,14,2000,2,2,2,0
2037420070,"1117 MANOR AVE",1991,14,2000,1,1,1,0
2037430057,"1161 TO 1163 STRATFORD AVE",1989,14,2000,1,1,0,0
2037430063,"1149 TO 1151 STRATFORD AVE",1993,14,2000,1,1,1,0
2037440070,"1154 STRATFORD AVE",2000,14,2000,1,1,1,0
2037490001,"1210 TO 1230 CROES AVE",1996,14,2000,1,1,0,0
2037710004,"1491 WESTCHESTER AVE",1991,14,2000,1,1,0,0
2037720010,"1210 WHEELER AVE",1989,14,2000,1,1,1,0
2037730001,"1207 BOYNTON AVE",1993,14,2000,1,1,0,0
2037760050,"1255 STRATFORD AVE",1997,14,2000,1,1,1,0
2037760056,"1245 STRATFORD AVE",1995,14,2000,1,1,0,0
2037850025,"1770 TO 1778 E 172ND ST",1993,14,2000,1,1,0,0
2037930039,"1990 ELLIS AVE",1990,14,2000,1,1,1,0
2037940001,"1236 VIRGINIA AVE",1994,34,2000,1,1,1,0
2038010043,"2075 HAVILAND AVE",1990,14,2000,1,1,1,0
2038050043,"1265 OLMSTEAD AVE",1990,14,2000,4,4,3,0
2038070048,"2165 CHATTERTON AVE",1992,14,2000,3,3,1,0
2038140001,"1266 TO 1268 OLMSTEAD AVE",1989,14,2000,2,2,1,0
2038660049,"1349 STRATFORD AVE",1986,34,2000,1,1,0,0
2038990019,"1452 BEACH AVE",1989,14,2000,1,1,1,0
2038990031,"1478 BEACH AVE",1990,14,2000,1,1,0,0
2038990037,"1475 TAYLOR AVE",1989,14,2000,1,1,1,0
2038990038,"1471 TAYLOR AVE",1989,14,2000,1,1,0,0
2039060091,"1125 WYATT ST",1989,14,2000,2,2,1,0
2039230009,"1565 TO 1573 WHITE PLAINS RD",1989,14,2000,1,1,1,0
2039250018,"1565 TO 1575 THIERIOT AVE",1993,14,2000,1,1,0,0
2039250028,"1576 TAYLOR AVE",1989,14,2000,1,1,0,0
2039260031,"1580 THIERIOT AVE",1995,14,2000,1,1,1,0
2039270011,"1585 WHITE PLAINS RD",1987,14,2000,1,1,1,0
2039310006,"1922 MCGRAW AVE",1991,14,2000,2,2,1,0
2039320050,"2022 TO 2024 BENEDICT AVE",1996,14,2000,1,1,0,0
2039360025,"1371 TO 1373 VIRGINIA AVE",1999,14,2000,3,2,2,0
2039690039,"1441 PARKER ST",1989,14,2000,1,1,0,0
2039770037,"2425 FRISBY AVE",1997,14,2000,2,1,1,0
2039850031,"2525 FRISBY AVE",1990,14,2000,1,1,0,0
2039990001,"1704 SEDDON ST",1998,14,2000,2,2,1,0
2040870033,"1541 TO 1551 WILLIAMSBRIDGE RD",1999,14,2000,1,1,0,0
2041110060,"1650 WILLIAMSBRIDGE RD",1997,14,2000,1,1,0,0
2041610001,"1730 TO 1740 MULFORD AVE",2000,14,2000,2,2,0,0
2041680031,"1647 HOBART AVE",1999,14,2000,1,1,0,0
2041700001,"3015 ROBERTS AVE",1998,14,2000,1,1,1,0
2041730029,"1610 MAHAN AVE",1991,14,2000,4,2,2,1
2041750001,"1754 HOBART AVE",1990,14,2000,1,1,1,0
2041770030,"3109 ROBERTS AVE",1992,14,2000,1,1,0,0
2041780005,"3565 BRUCKNER BLVD",1989,14,2000,2,2,1,0
2041780010,"3555 BRUCKNER BLVD",1997,14,2000,2,2,1,0
2041940025,"2900 SAINT THERESA AVE",1990,14,2000,2,2,2,0
2041940032,"2916 SAINT THERESA AVE",1997,14,2000,2,2,1,0
2042220046,"1560 TO 1580 PELHAM PKWY S",1993,14,2000,1,1,1,0
2042470040,"2940 E 196TH ST",1993,14,2000,3,3,2,0
2042510001,"2955 E 196TH ST",1997,14,2000,1,1,1,0
2042560008,"1954 UNIONPORT RD",1989,14,2000,2,1,1,1
2042840001,"2039 CRUGER AVE",1991,14,2000,1,1,0,0
2042890035,"754 TO 756 BRADY AVE",1982,34,2000,1,1,1,0
2042910024,"2131 TO 2137 WALLACE AVE",1990,14,2000,1,1,1,0
2043170046,"2165 BOLTON ST",1989,14,2000,1,1,1,0
2043170100,"2190 BOLTON ST",1997,14,2000,1,1,0,0
2043180030,"2197 TO 2199 CRUGER AVE",1992,34,2000,1,1,0,0
2043190001,"2140 CRUGER AVE",1993,14,2000,1,1,0,0
2043190050,"2141 HOLLAND AVE",1991,14,2000,1,1,0,0
2043200005,"2160 HOLLAND AVE",1990,14,2000,1,1,0,0
2043210038,"780 PELHAM PKWY S",1996,14,2000,2,2,1,0
2043210050,"2181 BARNES AVE",1991,14,2000,1,1,1,0
2043210058,"2161 BARNES AVE",1990,14,2000,2,1,1,1
2043220032,"2194 BARNES AVE",1991,14,2000,1,1,1,0
2043230035,"2196 MATTHEWS AVE",1990,14,2000,1,1,1,0
2043420010,"2300 OLINVILLE AVE",2000,14,2000,2,2,2,0
2043430001,"2215 TO 2235 CRUGER AVE",1989,14,2000,1,1,1,0
2043440038,"2241 HOLLAND AVE",1989,14,2000,1,1,1,0
2044260005,"679 WARING AVE",1994,14,2000,2,2,2,0
2044280001,"2505 OLINVILLE AVE",1989,14,2000,3,2,1,1
2044280056,"2515 OLINVILLE AVE",1982,34,2000,1,1,0,0
2045060001,"2700 TO 2736 BRONX PARK E",1986,34,2000,4,4,3,0
2045060040,"2821 BARKER AVE",1986,34,2000,3,3,2,0
2045120031,"788 ARNOW AVE",1991,14,2000,1,1,0,0
2045160048,"2705 COLDEN AVE",1990,14,2000,3,2,1,1
2045470042,"2935 HOLLAND AVE",2000,14,2000,3,2,1,0
2045690034,"3041 HOLLAND AVE",2000,14,2000,4,4,2,0
2045690039,"3031 HOLLAND AVE",2000,14,2000,5,4,3,1
2048190026,"3908 BRONX BLVD",2000,14,2000,1,1,1,0
2048190034,"3920 BRONX BLVD",1992,14,2000,1,1,0,0
2048550051,"4138 BARNES AVE",1998,14,2000,1,1,1,0
2050430001,"4305 FURMAN AVE",1998,34,2000,1,1,1,0
2051070003,"4769 WHITE PLAINS RD",1991,14,2000,1,1,1,0
2053310028,"1255 PURITAN AVE",1989,14,2000,1,1,1,0
2053710060,"3080 E TREMONT AVE",1997,14,2000,1,1,0,0
2056260287,"181 CITY ISLAND AVE",1991,14,2000,3,2,1,1
2057000087,"226 KIMBERLY PL",1991,14,2000,1,1,1,0
2057060007,"234 TO 238 NAPLES TER",1990,14,2000,2,2,0,0
2057160287,"2475 PALISADE AVE",1991,14,2000,2,2,0,0
2057160500,"2500 JOHNSON AVE",1994,14,2000,1,1,0,0
2057320924,"2700 HENRY HUDSON PKWY",1996,14,2000,3,3,2,0
2057360006,"3050 FAIRFIELD AVE",1995,14,2000,3,2,0,1
2057450305,"2575 PALISADE AVE",2000,14,2000,1,1,0,0
2057460567,"2675 HENRY HUDSON PKWY W",1990,14,2000,1,1,0,0
2057460584,"2601 HENRY HUDSON PKWY",1991,14,2000,1,1,1,0
2057550019,"233 TO 235 W 233RD ST",2000,14,2000,1,1,1,0
2057610444,"3425 KINGSBRIDGE AVE",2000,14,2000,2,2,2,0
2057710041,"474 W 238TH ST",1991,14,2000,1,1,0,0
2057790810,"3804 GREYSTONE AVE",1995,14,2000,1,1,1,0
2057790815,"3810 GREYSTONE AVE",1990,14,2000,1,1,0,0
2057790820,"3840 GREYSTONE AVE",1991,14,2000,1,1,0,0
2057870154,"3300 NETHERLAND AVE",1990,14,2000,1,1,0,0
2057910388,"511 W 235TH ST",1993,14,2000,4,4,1,0
2057930467,"3555 OXFORD AVE",1989,14,2000,4,3,2,0
2057960129,"3660 OXFORD AVE",2000,14,2000,2,2,2,0
2057980086,"3640 JOHNSON AVE",1991,14,2000,1,1,0,0
2057990032,"3635 JOHNSON AVE",1992,14,2000,1,1,0,0
2058000001,"3616 HENRY HUDSON PKWY",1989,14,2000,2,1,0,1
2058011054,"215 W 242ND ST",1989,14,2000,2,2,2,0
2058141155,"210 W 251ST ST",1996,14,2000,2,2,2,0
2058271620,"244 FIELDSTON TER",2000,14,2000,1,1,1,0
2058560378,"6485 TO 6495 BROADWAY",1990,14,2000,2,1,1,1
2058600230,"5804 TYNDALL AVE",1989,14,2000,1,1,1,0
2058640516,"6555 BROADWAY",1997,14,2000,1,1,1,0
2058811086,"210 W 262ND ST",1994,14,2000,1,1,1,0
2059010001,"3333 HENRY HUDSON PKWY",1996,14,2000,3,3,1,0
2059030283,"3611 HENRY HUDSON PKWY",1994,14,2000,2,2,1,0
2059070348,"3725 BLACKSTONE AVE",1990,14,2000,1,1,1,0
2059070352,"3800 INDEPENDENCE AVE",1992,14,2000,1,1,1,0
2059090152,"611 W 239TH ST",1990,14,2000,1,1,0,0
2059090163,"4475 HENRY HUDSON PKWY",1990,14,2000,1,1,1,0
2059090977,"4525 HENRY HUDSON PKWY",1997,14,2000,1,1,1,0
2059500475,"5415 TO 5445 NETHERLAND AVE",1990,14,2000,6,2,2,0
2059530550,"5635 TO 5645 NETHERLAND AVE",1992,14,2000,1,1,0,0
1002760012,"25 MONROE ST",2001,14,2001,3,1,0,0
1002850007,"191 HENRY ST",2001,14,2001,2,2,1,0
1004450034,"55 1ST AVE",2001,14,2001,1,1,0,0
1004480007,"48 E 7TH ST",2001,14,2001,2,2,2,0
1005400004,"110 MACDOUGAL ST",2001,14,2001,2,1,1,1
1010530044,"414 W 44TH ST",2001,14,2001,3,3,0,0
1012150035,"102 W 85TH ST",2001,14,2001,2,1,0,0
1014360026,"1121 TO 1123 1ST AVE",2001,14,2001,2,2,0,0
1015160013,"125 E 87TH ST",2001,14,2001,2,1,0,1
1016020009,"9 E 96TH ST",2001,14,2001,2,1,0,0
1016100060,"22 E 105TH ST",2001,34,2001,1,1,0,0
1016100062,"18 E 105TH ST",2001,34,2001,1,1,0,0
1016770041,"318 E 106TH ST",2001,14,2001,1,1,0,0
1018460048,"300 W 112TH ST",2001,14,2001,3,1,1,2
1018690001,"760 W END AVE",2001,14,2001,2,2,1,0
1018760046,"230 W 105TH ST",2001,14,2001,2,2,1,0
1020530001,"345 W 145TH ST",2001,14,2001,1,1,0,0
1021100037,"421 W 162ND ST",2001,14,2001,1,1,1,0
1021300033,"171 AUDUBON AVE",2001,14,2001,1,1,0,0
1021300036,"530 W 174TH ST",2001,14,2001,2,2,0,0
1021310022,"551 W 174TH ST",2001,14,2001,1,1,0,0
1021330060,"599 W 177TH ST",2001,14,2001,2,1,0,0
1021360013,"820 RIVERSIDE DR",2001,14,2001,1,1,1,0
1021370052,"56 TO 64 FORT WASHINGTON A",2001,14,2001,2,2,2,0
3009250055,"845 43RD ST",2001,14,2001,3,3,2,0
3009330070,"15 SAINT MARKS AVE",2001,34,2001,2,1,1,1
3009760056,"461 3RD ST",2001,14,2001,5,1,1,4
3010330037,"518 4TH AVE",2001,14,2001,1,1,0,0
3012200001,"701 SAINT MARKS AVE",2001,34,2001,1,1,0,0
